,State,County,FIPS Code,Avg Temperature (C),Max Temperature (C),Min Temperature (C),Heat_Stress_Day,Cold_Stress_Day,Precipitation (mm),Vapor Pressure Deficit (kPa),Drought_Stress_Day,Wet_Day,Heavy_Rain_Day,Solar Radiation (MJ m**-2 day**-1),Low_Light_Day,Relative Humidity (%),Wind Speed (m s**-1),Year,"PRODUCTION, MEASURED IN 480 LB BALES",harvested_area
105,TEXAS,TOM GREEN,48451,19.07966843723791,41.26,-10.999387755102042,51.69387755102041,134.69387755102042,622.2719795918367,1.210879060665362,18.489795918367346,57.57142857142857,7.3061224489795915,155627.85725838368,4.755102040816326,57.957265865250214,3.791789488398099,2017,162600.0,202.7431421446384
106,TEXAS,TRAVIS,48453,20.959730704978284,39.497317073170734,-8.151219512195121,47.68292682926829,83.04878048780488,1124.2018048780487,0.9292853324423656,2.731707317073171,88.85365853658537,12.292682926829269,131278.66438407806,8.731707317073171,69.1464951553625,3.0889383227530907,2017,2730.0,4.690721649484536
107,TEXAS,UPTON,48461,19.565860273972604,42.330333333333336,-11.903666666666668,52.3,122.86666666666666,411.1274,1.3958394520547945,30.5,49.43333333333333,3.1,173892.9550752,2.7,52.144456621004565,4.398071689497717,2017,12430.0,19.79299363057325
108,TEXAS,UVALDE,48463,20.99230528375734,39.21171428571429,-6.851999999999999,54.05714285714286,83.17142857142856,983.4530571428571,1.0287454403131115,3.914285714285714,80.2,8.371428571428572,135636.44092662857,7.6,66.24491585127201,3.0041883365949116,2017,47590.0,29.160539215686274
109,TEXAS,WHARTON,48481,21.702468493150686,37.204750000000004,-6.07,10.7,62.9,1764.280825,0.6943360958904109,0.0,105.95,18.525,138365.28479520002,8.125,77.2592602739726,5.756512191780821,2017,135880.0,140.8082901554404
110,TEXAS,WHEELER,48483,15.436075342465752,39.555,-14.407999999999998,36.65,188.65,786.9501,0.9807421917808219,9.75,65.4,8.75,151817.47341120002,3.3000000000000003,59.224616438356165,4.370163287671233,2017,18670.0,26.979768786127167
111,TEXAS,WILBARGER,48487,18.15249420442571,39.66153846153846,-14.61423076923077,51.46153846153846,145.92307692307693,920.1832692307693,1.129518440463646,12.923076923076923,58.69230769230769,11.846153846153847,151276.82880073847,5.153846153846153,58.0749736564805,4.096195468914647,2017,65100.0,79.77941176470588
112,TEXAS,WILLACY,48489,24.135511415525112,40.06916666666667,-1.7191666666666665,56.666666666666664,31.916666666666668,793.95225,0.9355424657534247,0.4166666666666667,80.58333333333333,8.0,136290.1912992,4.833333333333333,74.04143835616438,7.212021917808219,2017,116060.0,136.06096131301288
113,TEXAS,WILLIAMSON,48491,20.621822570123943,39.59023809523809,-8.931428571428572,43.595238095238095,90.38095238095238,1149.4404285714286,0.9211767775603392,1.8095238095238095,83.9047619047619,11.952380952380953,134517.81235062858,7.214285714285714,68.95771037181996,3.3729237442922373,2017,35600.0,39.16391639163916
114,TEXAS,WILSON,48493,21.754307240704502,39.638928571428565,-7.430714285714286,57.32142857142857,68.46428571428571,1354.2773928571428,0.8933601761252447,0.10714285714285714,102.64285714285714,15.785714285714286,131919.9288192,9.357142857142858,71.96195694716242,3.693069373776908,2017,6250.0,5.625562556255626
115,TEXAS,YOAKUM,48501,15.68920205479452,41.035,-17.655,20.25,201.6875,442.7833125,1.136084589041096,15.6875,45.875,4.875,170854.0098192,1.6875,53.160256849315076,4.21874845890411,2017,147700.0,174.1745283018868
116,ARKANSAS,ASHLEY,05003,17.938471232876715,37.177,-13.4215,18.55,130.85,2248.671,0.6746254794520549,0.0,114.6,29.95,137547.1357632,10.9,74.4898904109589,5.173853698630137,2018,45200.0,43.33652924256951
117,ARKANSAS,CHICOT,05017,17.842027397260274,36.04266666666667,-13.774666666666667,7.933333333333334,128.33333333333334,2334.5894,0.6417550684931507,0.0,117.13333333333334,30.066666666666666,141049.2110112,11.133333333333333,75.27472146118721,5.594795616438356,2018,32700.0,32.7
118,ARKANSAS,CLAY,05021,15.50797089041096,35.909375,-15.62875,5.4375,170.6875,2093.188,0.5821556506849316,0.0,116.75,23.625,137832.45081120002,10.5625,75.62845890410959,4.83951147260274,2018,87600.0,70.02398081534773
119,ARKANSAS,CRAIGHEAD,05031,15.800464041095891,36.05875,-16.166249999999998,4.0625,163.875,2145.63525,0.543621404109589,0.0,122.25,29.9375,134109.9359712,11.0625,77.18845890410958,5.18761147260274,2018,182100.0,147.4493927125506
120,ARKANSAS,CRITTENDEN,05035,16.747941469489415,35.942727272727275,-14.929545454545455,5.5,150.1818181818182,2050.782409090909,0.6608706102117061,0.0,120.13636363636364,28.136363636363637,133013.3573821091,16.681818181818183,73.89681195516812,5.1051417185554175,2018,55800.0,46.65551839464883
121,ARKANSAS,DESHA,05041,17.575964383561644,36.165333333333336,-14.234333333333334,9.566666666666666,132.56666666666666,2182.939,0.6458137899543379,0.0,115.7,30.666666666666668,137932.6198752,14.066666666666666,75.43992694063927,5.523991506849315,2018,44900.0,40.41404140414041
122,ARKANSAS,DREW,05043,17.57808767123288,36.4975,-14.592500000000001,5.55,134.9,2184.73695,0.6526993150684932,0.0,114.1,29.5,136892.8860192,12.85,74.41872602739726,4.996766301369863,2018,18200.0,16.867469879518072
123,ARKANSAS,JEFFERSON,05069,17.068552837573385,36.04,-15.707857142857142,11.071428571428571,144.96428571428572,2192.8832857142856,0.6495664383561643,0.0,113.46428571428571,31.142857142857142,137613.18226834288,11.5,74.73297455968688,5.1012114481409,2018,16700.0,16.666666666666668
124,ARKANSAS,LEE,05077,16.696238747553817,36.06785714285714,-13.970714285714285,6.642857142857142,150.21428571428572,2019.278857142857,0.6068111545988258,0.0,118.07142857142857,27.785714285714285,136186.07119405715,13.857142857142858,76.25743639921723,5.391638356164384,2018,98000.0,91.84629803186505
125,ARKANSAS,LINCOLN,05079,17.31244227005871,35.96071428571428,-15.907857142857143,5.428571428571429,139.21428571428572,2173.6342142857143,0.6504428571428571,0.0,114.85714285714286,29.0,137908.28424548573,12.214285714285714,74.79176125244618,5.194655772994129,2018,43200.0,40.63969896519285
126,ARKANSAS,MISSISSIPPI,05093,16.279962881131244,35.71677419354839,-15.680645161290323,4.451612903225806,156.5483870967742,2025.6436129032259,0.6425323906319046,0.0,124.35483870967742,29.516129032258064,129652.35191442582,16.322580645161292,74.24922669023421,5.074063720724702,2018,254000.0,213.08724832214764
127,ARKANSAS,PHILLIPS,05107,17.039222439660794,35.830000000000005,-14.817142857142859,7.428571428571428,142.14285714285714,2307.662333333333,0.5933102413568166,0.0,117.42857142857143,31.61904761904762,137595.73923977144,11.523809523809524,76.88744944553164,5.488134768427919,2018,64800.0,62.9126213592233
128,ARKANSAS,POINSETT,05111,16.170979452054794,36.000625,-15.6425,6.3125,159.3125,2119.865125,0.6020207191780822,0.0,120.625,29.25,134343.9433512,13.0625,75.66787671232878,5.370079452054794,2018,51200.0,44.599303135888505
129,ARKANSAS,ST. FRANCIS,05123,16.552480365296802,36.21933333333333,-14.467333333333332,7.2,153.33333333333334,1919.3202,0.6297386301369863,0.0,117.8,25.2,135947.7852192,13.133333333333333,75.31130593607305,5.377596894977169,2018,58200.0,57.05882352941177
130,CALIFORNIA,KINGS,06031,17.85730969648133,39.73764705882353,-2.9976470588235293,77.80392156862744,163.23529411764707,202.56264705882353,1.3346188020413645,55.76470588235294,27.80392156862745,1.2745098039215685,175014.38292649412,0.11764705882352941,53.73465484824067,3.1198633360193395,2018,30800.0,16.2532981530343
131,CALIFORNIA,MERCED,06047,16.98581343770385,38.8675,-1.9133333333333333,49.73809523809524,164.76190476190476,363.51965476190475,1.1602014677103718,35.45238095238095,32.535714285714285,3.571428571428571,173603.60109462857,1.119047619047619,56.70005218525766,3.666720417482061,2018,38200.0,20.828789531079607
132,CALIFORNIA,TULARE,06107,12.978117016009243,33.03156626506024,-8.534096385542169,34.27710843373494,215.13855421686748,425.801343373494,1.0630316388843044,31.3855421686747,39.69879518072289,4.0843373493975905,178792.98104107953,1.4337349397590362,48.36167684436375,2.544931770919294,2018,41500.0,23.119777158774372
133,KANSAS,HARPER,20077,14.27492602739726,37.95,-19.555333333333333,36.93333333333333,193.06666666666666,1088.5572666666667,0.7794268493150684,0.7999999999999999,73.66666666666667,13.4,152505.9189792,2.933333333333333,65.92345205479452,4.338949771689498,2018,22100.0,22.713257965056528
134,KANSAS,KINGMAN,20095,13.81066927592955,37.45333333333333,-19.78,24.285714285714285,197.0,1055.9519523809524,0.754185518590998,0.9047619047619049,74.0,11.571428571428571,147750.22015405714,4.142857142857142,66.06157860404436,4.605662622309198,2018,16200.0,15.182755388940956
135,KANSAS,PRATT,20151,13.245274885844749,37.22,-20.122666666666664,22.666666666666668,203.8,988.1906666666666,0.7742787214611873,0.8666666666666667,71.13333333333334,10.4,151998.4606752,4.466666666666667,64.92657534246575,4.735836529680365,2018,61900.0,57.103321033210335
136,KANSAS,SUMNER,20191,14.082772994129158,37.82857142857143,-19.27035714285714,20.178571428571427,191.10714285714286,1111.426,0.696371722113503,0.17857142857142855,76.85714285714286,13.5,143414.51520548572,3.7142857142857144,68.49713307240704,4.147094716242662,2018,70300.0,63.96724294813467
137,TEXAS,AUSTIN,48015,20.54340410958904,39.31125,-9.462916666666667,38.875,91.58333333333333,1343.5220833333333,0.7523875570776256,0.2916666666666667,116.66666666666667,15.458333333333334,135461.8317312,7.125,75.02582191780822,4.904792579908676,2018,5140.0,6.039952996474736
138,TEXAS,BAILEY,48017,14.647490410958904,39.12,-16.453,36.25,202.05,378.954,1.127659315068493,29.5,44.4,2.6,178967.6024832,0.2,51.864958904109585,4.384692328767123,2018,57200.0,63.34440753045404
139,TEXAS,BAYLOR,48023,18.027849315068494,42.043,-14.203,70.89999999999999,155.15,840.24355,1.1771445205479452,34.6,61.65,10.7,163930.5365472,5.45,57.9415205479452,4.165972465753425,2018,5900.0,10.0
140,TEXAS,BEE,48025,21.556419796730005,38.85709677419354,-2.587741935483871,52.516129032258064,76.45161290322581,1247.6846129032258,0.800304286345559,0.0,95.25806451612902,12.612903225806452,136559.7654679742,8.225806451612902,74.01285019885108,5.51493946089262,2018,25100.0,31.893265565438373
141,TEXAS,BELL,48027,19.652586811086334,43.04093023255814,-12.206744186046512,67.37209302325581,120.5813953488372,947.548,0.9548355527237975,15.069767441860465,85.37209302325581,11.023255813953488,141701.9699767814,8.162790697674419,68.40182860783689,3.6209311882765207,2018,10420.0,18.945454545454545
142,TEXAS,BRISCOE,48045,16.005490410958902,40.933,-15.682999999999998,53.55,183.6,475.2526,1.1729142465753424,29.45,48.3,3.4,171049.3587072,2.55,52.86782191780822,4.159889452054794,2018,42300.0,55.221932114882506
143,TEXAS,BURLESON,48051,19.79871575342466,39.90916666666667,-9.2125,49.541666666666664,108.75,1465.9949583333332,0.7610874429223744,1.0833333333333333,105.375,18.166666666666668,133203.4275312,6.5,74.50392694063927,4.361514611872146,2018,26000.0,27.513227513227513
144,TEXAS,CALDWELL,48055,20.20929863013699,40.011,-7.339499999999999,64.4,99.25,1091.35715,0.8102257534246575,0.9500000000000001,101.65,9.950000000000001,134343.7032672,6.4,73.01336986301371,3.607408904109589,2018,4000.0,7.920792079207921
145,TEXAS,CALHOUN,48057,21.81796917808219,33.3821875,-4.0884375,5.28125,50.3125,1663.83359375,0.5781697773972603,0.0,108.71875,18.65625,142607.2947012,3.8125,80.17698630136987,6.764330821917809,2018,44500.0,41.05166051660517
146,TEXAS,CAMERON,48061,23.274443658859923,37.178709677419356,-0.7732258064516129,37.483870967741936,35.54838709677419,901.8211935483871,0.7280452496685816,0.0,87.74193548387096,7.419354838709677,148929.8820099097,5.419354838709678,78.5109412284578,7.664766946531153,2018,102400.0,98.93719806763285
147,TEXAS,CARSON,48065,15.009021917808218,41.138,-16.6845,36.65,198.2,292.31135,1.1343442465753424,25.65,39.95,1.75,168931.5465312,0.9500000000000001,52.03194520547945,5.175653287671233,2018,99000.0,91.83673469387755
148,TEXAS,CASTRO,48069,14.623246575342465,39.82,-15.6565,31.5,203.3,450.75195,1.081265205479452,22.2,50.1,3.85,175292.83552320002,0.9,53.20120547945205,4.627042465753425,2018,105500.0,89.40677966101696
149,TEXAS,CHILDRESS,48075,16.977635273972602,43.105624999999996,-14.381875,77.25,176.875,600.3929375,1.2243667808219179,37.875,51.0625,6.4375,164440.3476312,2.0625,53.90522260273973,3.9974212328767122,2018,49500.0,78.07570977917982
150,TEXAS,COCHRAN,48079,15.31006506849315,39.713125,-16.18125,40.375,195.625,310.9201875,1.232485102739726,38.5625,42.0625,1.4375,181163.6162712,0.0,49.20186643835617,4.5180054794520546,2018,77800.0,127.54098360655738
151,TEXAS,COLLIN,48085,18.257150684931506,40.415499999999994,-11.925,36.05,131.9,1464.17525,0.8465320547945205,9.95,96.6,17.1,142438.5352512,11.75,68.83434246575342,3.5852402739726026,2018,3260.0,2.707641196013289
152,TEXAS,COLLINGSWORTH,48087,16.024457534246576,42.4985,-15.8145,64.1,184.25,652.5859,1.1147317808219177,29.849999999999998,54.5,7.1,166789.3794912,1.55,55.45484931506849,4.1701820547945205,2018,88800.0,133.13343328335833
153,TEXAS,COLORADO,48089,20.546008610567515,39.446571428571424,-8.393714285714285,44.885714285714286,91.65714285714286,1305.9139714285714,0.7558545596868884,0.05714285714285714,116.57142857142857,14.542857142857143,134055.54383862857,6.257142857142857,75.0985518590998,5.0187559295499025,2018,7100.0,6.666666666666667
154,TEXAS,CONCHO,48095,18.7947298630137,41.40520000000001,-10.113999999999999,67.08,135.76,764.4638,1.183423123287671,32.4,55.52,8.76,162001.6314912,4.52,59.20695890410959,3.798448,2018,28300.0,53.700189753320686
155,TEXAS,CROSBY,48107,16.586735616438354,40.845,-15.959,57.75,179.0,458.22865,1.2651509589041097,45.5,43.5,4.6,171541.8097632,1.1,50.77553424657534,4.378216438356164,2018,195800.0,346.5486725663717
156,TEXAS,DALLAM,48111,13.0099299847793,40.074444444444445,-16.390277777777776,22.11111111111111,220.77777777777777,356.0011944444444,1.0133472602739726,8.972222222222221,44.55555555555556,2.1944444444444446,171820.0552512,0.7777777777777778,52.933325722983255,4.852707153729071,2018,53200.0,81.09756097560975
157,TEXAS,DAWSON,48115,17.14117123287671,41.3485,-14.503499999999999,68.65,172.85,328.4421,1.319014520547945,52.65,37.9,2.7,176575.7372832,0.25,50.93458904109589,4.09071602739726,2018,149100.0,186.8421052631579
158,TEXAS,DEAF SMITH,48117,14.597232115677322,38.72555555555555,-15.57638888888889,30.805555555555557,203.44444444444446,455.61255555555556,1.122633713850837,23.72222222222222,51.02777777777778,3.666666666666667,176108.9193312,0.5555555555555556,51.2879604261796,4.904172070015221,2018,49900.0,54.59518599562363
159,TEXAS,DICKENS,48125,17.1100095890411,41.238,-15.572,72.05,174.35,513.78155,1.2972578082191781,49.25,49.5,5.95,171865.6265952,1.75,51.17465753424658,4.258094520547945,2018,23700.0,59.54773869346734
160,TEXAS,DONLEY,48129,15.43086301369863,41.739,-15.956,47.9,191.2,448.19445,1.0960035616438355,24.9,47.05,3.35,169677.99198720002,1.6,54.156589041095884,4.207079452054795,2018,24190.0,28.525943396226417
161,TEXAS,ELLIS,48139,18.89448584474886,41.77766666666666,-10.633999999999999,55.86666666666667,129.9,1212.0379,0.8820642922374429,12.733333333333333,86.4,14.833333333333334,139900.6180512,11.1,69.21144292237443,3.9690747945205476,2018,36000.0,55.214723926380366
162,TEXAS,FALLS,48145,19.47583089277279,42.33689655172414,-12.529655172413793,67.96551724137932,120.89655172413794,1011.5731034482759,0.8843557864903165,11.344827586206897,89.13793103448276,12.344827586206897,138219.75620292415,8.517241379310345,70.72194615021257,4.16831355692017,2018,20970.0,24.78723404255319
163,TEXAS,FANNIN,48147,17.848211187214613,41.91958333333333,-13.191250000000002,41.458333333333336,144.25,1338.6009583333332,0.82804600456621,7.875,98.29166666666667,17.458333333333332,140409.1389312,7.5,69.83062785388127,3.5918715753424655,2018,9630.0,17.932960893854748
164,TEXAS,FLOYD,48153,15.841926575342466,39.8652,-16.2132,42.84,182.84,406.67992,1.1696967671232876,33.44,48.68,2.04,171171.7659936,1.6800000000000002,52.567978082191786,4.696519890410959,2018,274700.0,326.6349583828775
165,TEXAS,FORT BEND,48157,21.0155713654441,37.15806451612904,-7.6332258064516125,21.161290322580644,78.58064516129032,1543.2392258064517,0.7037108263367212,0.0,121.0,18.548387096774192,137461.13653378066,6.774193548387097,76.38539107379584,5.540134158197083,2018,69700.0,74.54545454545455
166,TEXAS,FRIO,48163,21.362833333333334,41.768750000000004,-4.1033333333333335,93.33333333333333,92.83333333333333,790.6854166666667,1.0946518264840182,10.375,74.70833333333333,8.583333333333334,146157.2747712,3.9583333333333335,66.6187214611872,3.4625466894977173,2018,22000.0,19.383259911894275
167,TEXAS,GAINES,48165,16.205513698630135,40.82805555555555,-14.30777777777778,53.80555555555556,187.08333333333334,418.91225000000003,1.2492506849315068,40.72222222222222,40.083333333333336,3.5833333333333335,179114.17245120002,0.0,51.410844748858445,3.8760506849315064,2018,247900.0,465.97744360902254
168,TEXAS,GARZA,48169,17.57248904109589,42.575,-15.1035,74.85,170.95,434.2204,1.3586745205479451,55.55,40.15,4.55,171078.5359872,2.9,50.06724657534246,4.008537123287671,2018,29600.0,57.47572815533981
169,TEXAS,GLASSCOCK,48173,18.339675342465753,40.7935,-12.6155,74.95,150.95,422.792,1.3400457534246575,61.05,40.7,3.85,173348.8480512,2.55,53.46094520547945,4.52145904109589,2018,28900.0,34.160756501182036
170,TEXAS,GRAY,48179,14.963427397260274,40.9315,-16.950499999999998,33.55,195.4,356.95035,1.0693331506849315,18.2,45.65,2.1,166328.2212192,1.35,54.03361643835616,4.84610794520548,2018,29200.0,37.29246487867177
171,TEXAS,GUADALUPE,48187,20.403818982387477,39.864285714285714,-5.945357142857143,64.85714285714286,94.75,1050.1155714285715,0.8562626223091977,1.2857142857142856,102.92857142857143,9.964285714285714,135827.19182262858,7.285714285714286,71.42428571428572,3.440182485322896,2018,3270.0,4.794721407624634
172,TEXAS,HALE,48189,15.254798904109588,40.1976,-16.0808,35.88,191.52,430.91628000000003,1.1148863561643836,27.44,47.6,4.16,172119.30615360002,1.24,53.429490410958905,4.559391890410959,2018,364600.0,381.78010471204186
173,TEXAS,HALL,48191,16.652113698630135,42.6045,-14.6615,76.15,182.45,611.1383,1.2138961643835615,38.7,52.3,6.1,166838.9735232,2.5999999999999996,53.740821917808226,3.720920273972603,2018,112200.0,153.06957708049114
174,TEXAS,HANSFORD,48195,14.533360273972601,42.1565,-17.792499999999997,41.9,205.75,414.5023,1.0983846575342466,19.5,45.95,3.9,168128.59893120002,0.15000000000000002,53.334712328767125,4.891189589041096,2018,154900.0,121.015625
175,TEXAS,HARDEMAN,48197,17.610977168949773,43.06095238095238,-13.74,83.33333333333333,169.23809523809524,528.0743333333334,1.264746640574038,44.333333333333336,51.476190476190474,4.571428571428571,161430.0136169143,2.666666666666667,53.68777560339204,4.32043666014351,2018,26000.0,27.083333333333332
176,TEXAS,HARTLEY,48205,13.697901065449011,40.80111111111111,-15.529166666666669,31.25,215.05555555555554,375.51019444444444,1.0730908675799087,15.0,45.22222222222222,3.2222222222222223,172515.76125120002,0.7777777777777778,51.87846270928463,4.52957792998478,2018,54100.0,46.67817083692839
177,TEXAS,HASKELL,48207,18.324297260273973,42.572,-14.2065,85.25,154.75,963.5432,1.3084665753424658,57.8,61.0,12.65,167862.9292992,4.7,55.14278082191781,4.175738630136986,2018,45500.0,87.83783783783784
178,TEXAS,HIDALGO,48215,23.477832572298325,40.657407407407405,-0.29962962962962963,96.70370370370371,44.333333333333336,1077.2637592592594,1.0386810755961442,0.2222222222222222,79.22222222222223,8.574074074074074,148014.7484512,3.5370370370370368,71.33167427701675,6.358200608828007,2018,104400.0,105.45454545454545
179,TEXAS,HILL,48217,19.052483757338553,42.51457142857143,-10.777142857142858,72.71428571428571,130.25714285714287,1121.619542857143,0.9261950684931507,18.257142857142856,81.05714285714285,13.314285714285715,141246.03843977142,10.342857142857143,69.33808219178083,3.8754277103718198,2018,23000.0,46.84317718940937
180,TEXAS,HOCKLEY,48219,15.67752191780822,40.2315,-16.5275,44.95,191.2,439.772,1.21964698630137,41.95,45.0,3.25,175423.55613120002,0.05,50.806794520547946,4.453154931506849,2018,258500.0,297.8110599078341
181,TEXAS,HUNT,48231,18.281236301369862,40.66958333333333,-10.948333333333332,38.625,132.625,1471.8800416666668,0.7964962328767122,8.75,106.375,18.291666666666668,136762.71189120002,7.208333333333333,71.42147260273973,3.7513552511415527,2018,10700.0,14.381720430107526
182,TEXAS,HUTCHINSON,48233,15.056486301369864,42.527499999999996,-17.0395,51.75,202.55,367.34755,1.1666378082191782,30.85,40.6,3.05,168123.1211712,0.25,52.10267123287671,4.566944383561644,2018,52500.0,50.43227665706052
183,TEXAS,JACKSON,48239,20.994586105675147,37.683571428571426,-6.022142857142858,29.392857142857142,82.07142857142857,1443.8921785714285,0.6749658512720157,0.0,120.39285714285714,15.357142857142858,137475.8571826286,3.7857142857142856,77.82901174168298,6.122962230919764,2018,94000.0,115.05507955936352
184,TEXAS,JIM WELLS,48249,22.090094103633113,39.74913043478261,-2.992173913043479,74.04347826086956,65.43478260869566,1161.109304347826,0.8716194163192377,0.0,90.78260869565217,12.0,143717.65109467827,5.260869565217392,73.44698034544372,5.898663490172722,2018,22500.0,34.77588871715611
185,TEXAS,JONES,48253,18.45532465753425,42.1825,-13.359,84.25,151.9,908.46575,1.308010684931507,57.95,58.85,12.6,162306.44248320002,6.05,55.616767123287666,4.178635890410959,2018,45300.0,76.52027027027027
186,TEXAS,KNOX,48275,18.13466575342466,43.882,-14.111500000000001,90.45,164.55,820.0113,1.3440080821917808,62.8,58.9,9.05,168434.0138592,3.1500000000000004,54.18754794520549,4.149397123287671,2018,29200.0,43.323442136498514
187,TEXAS,LAMAR,48277,17.66542794520548,41.406000000000006,-13.294400000000001,41.08,147.04,1290.2634,0.8050675068493152,5.08,101.8,14.8,135565.703568,9.08,70.06024109589042,3.6058799999999995,2018,12100.0,11.245353159851302
188,TEXAS,LAMB,48279,14.916064657534246,40.1364,-16.196399999999997,37.8,198.96,432.07792,1.1191590136986302,28.56,46.76,3.52,176175.4063392,0.32,52.95615342465753,4.425625643835617,2018,167900.0,192.3253150057274
189,TEXAS,LUBBOCK,48303,16.098708219178082,40.5805,-16.0595,55.2,185.55,440.6728,1.235881506849315,46.7,44.5,4.7,171889.6060512,0.5,51.47750684931507,4.435384794520548,2018,284100.0,378.8
190,TEXAS,LYNN,48305,16.683115068493148,41.148,-15.977,62.65,178.35,376.5182,1.295951506849315,51.45,38.85,4.1,174387.7929312,0.45,50.62361643835616,4.400490410958905,2018,232300.0,414.82142857142856
191,TEXAS,MARTIN,48317,17.90189589041096,41.9085,-13.133500000000002,79.4,162.3,385.2971,1.3463461643835617,60.6,40.9,4.2,173669.1324192,0.8,52.26397260273972,4.041284794520548,2018,22200.0,38.3419689119171
192,TEXAS,MATAGORDA,48321,21.42026923076923,34.335,-5.012499999999999,6.0,63.82692307692308,1593.448173076923,0.5845569546891465,0.0,108.96153846153847,18.826923076923077,139594.70417427694,3.807692307692308,79.95562697576396,6.4823529504741835,2018,107900.0,125.17401392111368
193,TEXAS,MCCULLOCH,48307,18.76313205479452,41.7984,-9.683200000000001,71.48,137.76,951.16688,1.137893589041096,32.4,58.12,11.76,158067.8781984,4.28,61.576131506849315,3.4840319999999996,2018,5100.0,19.172932330827066
194,TEXAS,MCLENNAN,48309,19.359417975275644,43.564390243902444,-12.184390243902438,74.95121951219512,126.82926829268293,1104.9479024390243,0.9388551954560641,16.609756097560975,85.53658536585365,13.731707317073171,141619.6982697366,9.512195121951219,69.2619445372536,3.904353625125293,2018,14680.0,22.515337423312882
195,TEXAS,MEDINA,48325,20.359782343987824,41.00888888888889,-7.088055555555555,71.47222222222221,100.22222222222223,1118.3050555555556,0.9855047184170471,8.222222222222221,98.22222222222223,11.833333333333334,138647.3805312,6.25,67.41077625570776,3.0507036529680365,2018,56650.0,37.91834002677376
196,TEXAS,MILAM,48331,19.636815428983418,41.830263157894734,-9.60578947368421,63.973684210526315,116.92105263157895,1135.695157894737,0.8472047584715212,6.447368421052631,96.76315789473684,12.342105263157894,134858.28002172633,7.868421052631579,71.95090122566691,4.071977144917087,2018,23700.0,35.00738552437223
197,TEXAS,MITCHELL,48335,18.336865753424657,41.7565,-13.1975,87.6,155.1,515.47825,1.3566764383561642,66.55,44.8,5.8500000000000005,169828.3016352,3.5,53.69095890410959,4.109040136986301,2018,9600.0,19.161676646706585
198,TEXAS,MOORE,48341,14.227761643835615,40.995,-16.5865,37.85,208.2,409.47315000000003,1.0987276712328766,20.15,42.4,4.05,170953.5415392,0.8,52.40979452054795,4.667345479452055,2018,86500.0,75.41412380122057
199,TEXAS,MOTLEY,48345,16.829123287671234,41.465199999999996,-15.2984,70.6,174.4,532.35428,1.2501768767123287,43.24,54.8,4.64,169082.4038688,2.6,52.253282191780826,4.291669260273973,2018,13400.0,28.94168466522678
200,TEXAS,NAVARRO,48349,18.989737563085797,41.25657894736842,-10.370263157894737,57.57894736842105,123.8157894736842,1322.0806578947368,0.8519501802451334,12.131578947368421,89.39473684210526,16.07894736842105,138608.52590804212,10.605263157894736,70.87232876712329,4.291895385724586,2018,20000.0,32.31017770597738
201,TEXAS,NOLAN,48353,17.688110958904108,40.064,-13.4305,54.5,149.6,760.1092,1.1773297260273972,35.75,53.55,10.5,168535.1571552,4.95,56.39421917808219,4.493611232876712,2018,18600.0,25.203252032520325
202,TEXAS,NUECES,48355,22.08003881278539,37.783750000000005,-2.34625,28.375,60.0,1347.662375,0.7116317351598174,0.0,102.125,14.375,143697.7511712,5.791666666666667,77.26223744292237,6.82270102739726,2018,230600.0,270.33997655334116
203,TEXAS,OCHILTREE,48357,14.641797260273973,42.332499999999996,-18.0235,41.25,200.75,459.98985,1.0575397260273973,18.95,47.95,4.35,166341.5350272,0.85,54.99372602739726,4.836373150684931,2018,108600.0,93.29896907216495
204,TEXAS,PARMER,48369,14.369841095890411,38.048,-16.1905,28.65,205.1,413.2581,1.0743627397260274,21.8,51.5,2.9,177058.35169920002,1.05,52.32502739726027,4.590577260273973,2018,140800.0,116.26754748142031
205,TEXAS,RANDALL,48381,14.825880821917808,40.187,-15.755500000000001,40.15,202.8,349.7973,1.131905205479452,26.6,45.0,2.7,172654.8378912,1.0,52.10598630136987,4.911215342465753,2018,9550.0,10.0
206,TEXAS,REAGAN,48383,18.480140639269408,41.01566666666667,-10.723666666666666,69.0,145.06666666666666,506.42086666666665,1.2934155251141553,55.93333333333333,48.666666666666664,5.4,173793.1406112,1.9666666666666668,55.3893607305936,4.5624501369863015,2018,15150.0,18.12200956937799
207,TEXAS,REFUGIO,48391,21.6616499238965,37.29,-3.821851851851852,22.85185185185185,71.55555555555556,1475.7865185185185,0.6707992897006595,0.0,108.88888888888889,16.074074074074073,142033.1857312,6.2592592592592595,77.8703196347032,6.530359309994926,2018,80100.0,95.47079856972586
208,TEXAS,ROBERTSON,48395,19.38369057211926,41.58529411764706,-10.365294117647059,57.705882352941174,117.91176470588235,1276.1859705882353,0.801569379532635,5.235294117647059,99.5,15.029411764705882,133864.64078061178,8.441176470588236,73.2524496373892,4.23916124093473,2018,40490.0,36.44464446444645
209,TEXAS,RUNNELS,48399,18.573024657534244,41.282,-11.7964,77.2,148.12,736.97316,1.2529880547945205,47.32,56.56,9.8,162292.50262080002,5.4,57.39841095890411,3.7735898082191786,2018,54650.0,117.52688172043011
210,TEXAS,SAN PATRICIO,48409,21.899160647571605,36.71909090909091,-3.0422727272727275,20.136363636363637,66.81818181818181,1375.323409090909,0.6915403486924036,0.0,102.5,14.863636363636363,142135.20193483637,6.681818181818182,77.36683686176836,6.644685927770859,2018,184600.0,224.02912621359224
